text,label
"Nalbari mein ek gaay ka baccha road pe doosri taraf se apni maa ko dhoondh raha tha, traffic ruka, ek bhi horn nahi baja, sab ne bacche ko safely pass karne diya #BabyCalfCrossing",animal
"Tezpur ke paas Bhalukpong road mein ek truck ne ek heavy stone block fall kiya load se, ek car ke upar gira, thankfully no one inside was injured, car crushed #StoneFall",accident
Biswanath district mein tea garden workers ke shift change time pe roads suddenly crowded ho jaate hain aur koi advance planning nahi rehti #TeaGardenJam,traffic
"Dima Hasao ke ek mountain road pe heavy rain ke baad ek 200 metre stretch ka road material wash away ho gaya, physically road nahi hai wahan #WashAway",road_damage
"Silapathar town mein subah milk van, sabzi wali van aur school van sab ek saath road pe aate hain aur ek hafte mein 3 baar jam ho gayi hai #MorningChaos",traffic
"Bhai Guwahati-Shillong highway pe ek jagah road top completely gone hai, sirf base layer bachi hai. Heavy baarish mein us se water enter karke road base bhi weak ho rahi hai, ek do season aur toh flyover bana lo #RoadDamage",road_damage
"Jorhat ke ek purane museum mein gaya tha, Ahom era ke itne unique artifacts the, koi baata nahi karta inke baare mein, heritage awareness bilkul nahi hai india mein #UnknownHeritage",none
"Silapathar ke paas ek bade pond ke paas 40-50 migratory birds ka jhund tha road ke paas, birders ke liye paradise tha, traffic slow chali ek direction mein #MigratoryBirds",animal
"Bongaigaon mein bypass ke ek overpass pe railing ka ek section missing hai, wo section tab se missing hai jab se ek truck ne 2 saal pehle toska tha, replacement budget pending #MissingRailing",road_damage
"Lumding-Harangajao stretch pe rail line ke paas waali road literally crumbling hai, last week ek motorbike ka axle toot gaya, koi bhi kuch karta nahi #AxleGone",pothole
"Silchar mein ek slum area tha jahan 200 families thi, flood aaya, sab kuch beh gaya, relief fund nahi aaya abhi bhi, middle class colony pe focus zyada hai #FloodInequality",flood
"Assam mein bamboo handicrafts ki ek exhibition thi aaj, locally made products ko itna creative use kar rahe hain artisans, support karo unhe please #LocalArtisans",none
"Guwahati Kamakhya ghat ke road pe ek retaining wall giri aur road ka ek hissa block ho gaya, kisi ko nahi laga tha yeh hoga, warning signs ignore kiye gaye #WallCollapse",road_damage
"Gohpur bypass pe kuch din pehle road patch ki thi municipality ne, aaj woh patch bhi ud gaya aur pehle se bada hole ban gaya. Quality of work bakwaas hai #TaxpayerMoney",pothole
Jorhat market area mein ek way road ki traffic pe police ki monitoring nahi hai aur log wrong side se aate hain regularly causing jam #WrongSideTraffic,traffic
"Aaj Biswanath mein ek fresh tarmac wali road pe phirse ek section already cracked hai barely 3 months mein, contractor ne inferior mix use kiya tha obviously #InferiorMix",road_damage
"Aaj Guwahati mein GS road pe subah 9 baje se shaam ke 7 baje tak traffic ka koi khatma nahi tha. Office se ghar 14 km ke liye 2 ghante aur 10 minute lag gaye, kuch bhi karunga ab WFH ke liye #GuwahatiTraffic",traffic
"Udalguri ke paas ek road jo newly built thi woh pehle monsoon mein hi toot gayi, sab locals ko pata tha quality kharab thi, ab contractor kahan hai koi nahi jaanta #BadConstruction",road_damage
"Silchar mein ek family trip se wapas aa rahi thi raat ko aur fog mein visibility bilkul nahi thi, truck se takrayi, 2 critical, 3 minor injuries #FogAccident",accident
"Bongaigaon-Assam border ke paas NH pe ek culvert toot gaya pani ke pressure mein, ab road completely blocked hai heavy vehicles ke liye #CulvertDamage",flood
"Tezpur ka Agnigarh park bahut achha hai, view bhi awesome, Brahmaputra dikh raha tha, mythological context ke saath thoda alag feel aata hai yahan #TezpurDiaries",none
"Aaj subah Guwahati-Shillong highway pe ek truck ka tyre burst hua aur usne divider tod diya, dono sides traffic ruk gayi 2 ghante ke liye. Truck driver seriously injured hai #AccidentAlert",accident
"Tezpur ke paas ek 'elephant graveyard' ka ek old tusk road construction mein mila, archaeological department ko suchi di gayi hai, work rok diya gaya #ElephantTusk",animal
"Aaj Guwahati ke Jalukbari area mein bike se aata tha toh ek pothole mein front tyre phansi aur side mirror toot gayi dusri gaadi se takra ke, thankfully no injuries #JalukbariHazard",pothole
"Nalbari district mein ek wedding procession ke waqt ek drunk driver ne crowd mein gaadi ghusa di, 4 log ghaayal hue, woh driver pakda gaya mौke pe #DrunkDriving",accident
"Bokajan ke paas Nagaon-Lumding highway pe ek coach bus overloaded thi aur highway pe hi flat tire ho gayi, emergency brake laga aur 2 gaadiyaan peeche se aa gayi #CoachAccident",accident
Silchar to Guwahati national highway pe ek bus driver ne overtake karte waqt judgement galat kiya aur oncoming truck se bachne ke liye bus road se bahar le gayi #BusAccident,accident
Aaj Jorhat mein ek junction pe road surface itna uneven tha ki ek car ka silencer ka neeche waala hissa road se ghiste hue nikal gaya with loud scraping sound #UnEvenSurface,road_damage
"Guwahati mein Kamakhya mela pe jaana chahta tha but crowd bahut tha, next time weekday pe jaana padega, temple during quiet hours ek alag experience hai #KamakhyaTemple",none
"Aaj Nalbari highway pe ek truck driver ne neend mein ek divider tod diya, thankfully raat ko koi pedestrian nahi tha, truck buri tarah se damage hua #SleepyDriving",accident
"Numaligarh ke paas paddy fields mein Kollong river ka paani bhara hua hai, kisan bahut pareshan hain, fasal barbad hone ka darr #FarmerFlood",flood
"Tinsukia ke paas ek road jahan ek overloaded truck guzra tha, ek 30 metre stretch pe road surface crumbled tha truck ke weight mein, truck ran away #TruckCrumble",road_damage
"Tinsukia ke Digboi side pe ek haathi akela road pe aaya tha, log doors band karke gaadiyon mein baithey rahe, forest waalon ko call kiya, haathi apne aap jungle mein wapas gaya #SoloElephant",animal
"Tinsukia ke paas tea garden road pe ek barking deer ka pair road cross kar rahi thi, log ek minute ke liye ruke aur shukar ada kiya ki yahan wildlife hai abhi bhi #DeerCrossing",animal
Guwahati mein Maligaon area ke paas railway staff colony traffic ka ek alag hi pattern hai jo morning shift ke waqt seriously frustrating hota hai #MaligaonTraffic,traffic
"Silchar ke Shyamaprasad road pe ek jagah road itni kharab hai ki log doosri side se jaate hain, lekin phir bhi accident hote hain. Patch bhi nahi lagaya abhi tak #BarakValley",pothole
"Lakhimpur mein ek VIP convoy ki wajah se 45 min tak road clear karke rakhi gayi, meri emergency appointment miss ho gayi, kab tak yeh sehte rahenge hum #VIPConvoy",traffic
"Tezpur Agnigarh road pe jo potholes hain woh bilkul tourists ke tour experience ko ruin kar dete hain, visitors bahut complain karte hain online bhi #TouristDissatisfied",pothole
"Dimru-Jorhat bypass pe ek section jo 6 mahine pehle banaya gaya tha woh already cracking dikhne laga hai, foundation sahi nahi tha clearly #NewRoadCracking",pothole
"Sivasagar mein Gaurisagar lake ke surrounding roads tourist season mein parking lot ban jaate hain, locals ki daily life bahut affected hoti hai #TouristParking",traffic
"Tinsukia mein ek old crane se ek construction item road pe gira, traffic mein ek car ka hood damaged tha, no person injured lucky thing was #ConstructionHazard",accident
"Tezpur-Bhalukpong highway pe ek jagah road ke neeche ek nalla tha jo block ho gaya tha, road mein paani nahi jaane se foundation damage aur road cave ho gayi #NallaBlock",road_damage
"Kokrajhar district mein tribal areas mein baarish ka paani itna jam gaya ki log naav se aa-ja rahe hain. Koi camera nahi aata, koi news nahi aati #ForgottenPeople",flood
"Biswanath Chariali mein ek school building mein paani ghus gaya, 200 se zyada bachchon ki pariksha postpone kar di gayi hai #SchoolFlooded",flood
"Rangapara near wildlife corridor mein ek road pe trees ne roots se road ko push karke cracks create kar diya hai, alag problem hai but dangerous hai ab #TreeRootDamage",road_damage
"Cachar district mein ek pregnant lady ko naav se hospital pahunchaya gaya flood mein, baby safe hai aur maa bhi theek hai, relief #FloodDelivery",flood
"Silapathar road pe teen kilo mein 2 accident aaj dekhe, ek biker dono taraf se aane waali gaadi mein fas gaya, aur ek truck ke neeche daba scooter wala bhai #DangerousRoad",accident
Aaj Guwahati mein police ka naka laga tha Bypass pe aur checking ki wajah se ek direction mein 3 km ki jam lagi baahar jaane waali traf #PoliceCheckJam,traffic
"Rangapara district mein ek vehicle ke andar LPG cylinder blast hua jab driver ne road mein cigarette jalayi, kaafi damage, driver ki haalat stable hai abhi #LPGBlast",accident
"Guwahati ke Zoo road pe ek jagah itna bada pothole hai ki raat ko usme paani bhar jaata hai aur log dikhte nahi, kaafi haadse ho chuke hain wahan #ZooRoadPothole",pothole
"Dibrugarh mein tea garden ke andar ki road pe potholes ki ek line hai, garden waalon ne board lagaya hai 'drive slow' lekin board se potholes nahi bharte #TeaGardenRoad",pothole
"Nagaon bypass pe ek truck ka axle toot gaya pothole mein aur truck wahan khada ho gaya, 4 ghante jam raha us side, police bhi late aayi #NagaonBypass",pothole
"Silchar mein Tarapur area ka road pichle 3 monsoon se potholes se bhara hai, nagar parishad ka koi response nahi, log khud gravels daal rahe hain #DIYRoadFix",pothole
"Tezpur ke bypass road pe ek jagah itna bada pothole hai ki ek chhoti car doob sakti hai literally, depth easily 1 foot se zyada hai #DeepPothole",pothole
"Lakhimpur mein ek school bus ka tyre pothole mein burst hua, 30 bacche the andar, fortunately sab safe rahe lekin driver ki jaan haath mein aa gayi #SchoolBusPothole",pothole
"Goalpara ke main market road pe pothole ek mahine se hai, vegetable vendors apni theli pothole ke upar rakh ke bridge jaisa bana lete hain #JugaadPothole",pothole
"Jorhat mein hospital ke saamne waali road pothole se bhari hai, ambulances bhi jhatke khaati hain, patient ko double takleef hoti hai #HospitalRoadPothole",pothole
"Sivasagar mein heritage site ke nazdik road pe potholes ne tourist ka bike damage kar diya, usne social media pe dala toh thoda viral hua #HeritageRoadPothole",pothole
"Nalbari mein ek paidal crosswalk ke beech mein pothole hai, specially abled log bahut mushkil mein aate hain cross karte waqt #AccessibilityPothole",pothole
Kamrup rural mein ek bridge se pehle ka stretch itna potholed hai ki locals ne ek WhatsApp group banaaya hai road status share karne ke liye #RoadStatusGroup,pothole
"Guwahati Beltola area mein ek road pe 12 potholes ek stretch mein hain, kisine count karke photo daali, 12000 likes aaye, PWD ne response nahi diya #Beltola12Holes",pothole
"Dibrugarh ke Naharkatia road pe baarish ke baad potholes lake ban jaate hain, ek local youtuber ne drone footage daali, government itna embarrassed hua #DroneExposed",pothole
"Cachar mein ek road pe 5 saal se ek hi pothole hai, log isko 'purana dost' bolte hain, ab toh selfie bhi lete hain uske saath #FamousPothole",pothole
"Hailakandi mein raat ko biker pothole mein ghusa aur side railing se takraya, helmet ki wajah se bacha, helmet pehno dosto #BikerPotholeHelmet",pothole
"Bokajan ke paas ek heavy truck ke lane pe 8 potholes ek stretch mein hain, trucks zigzag chalte hain, oncoming traffic ke liye nightmare hai #ZigzagTrucks",pothole
Morigaon district mein ek irrigation canal ke paas road pe potholes itne hain ki canal aur road ka fark nahi pata baarish mein #CanalRoadPothole,pothole
"Dhubri mein ek fish market ke bahar road pe pothole mein baarish ka paani aur fish ka paani mix ho jaata hai, smell alag level ka hai #FishPothole",pothole
Udalguri bypass pe ek aisi jagah pothole hai jahan ek kamzor suspension wali gaadi ka side ka sheesha khud toot gaya jhatke mein #SuspensionBroken,pothole
"Tinsukia mein paanchvan straight pothole wali road hai jahan har mahine ek accident hota hai, data bhi hai lekin koi nahi sunata #MonthlyAccidentRoad",pothole
"Kokrajhar mein ek truck pe sand overloaded tha baarish mein, pothole mein phansa aur sand road pe girada, traffic 2 ghante block rahi #SandSpill",pothole
"Dima Hasao ke mountain road pe pothole mein paani tha, depth ka andaza nahi tha, ek bike wala ghusa aur usse 6 foot deep notch mili wahan actually #MountainPothole",pothole
"Biswanath mein ek electric pole ke paas road ke neeche pipe toot gayi pehle, phir upar se bhi road toot gayi, double damage #PipeBurstPothole",pothole
"Rangapara mein ek shaadi ki baraat pothole mein phans gayi, baraat ki bus tyre flat ho gayi, groom ka family 2 ghante khada raha #BaaraatPothole",pothole
"Majuli ferry route ke approach road pe ek jagah paani aur mud mix hai, visibility zero, 3 bikes giri aaj subah #FerryApproachPothole",pothole
"Silapathar mein ek ambulance ka stretcher pothole ke jhatke mein slip ho gayi, patient ko additional injury aayi, criminal negligence hai yeh #AmbulancePothole",pothole
"Barpeta road market mein ek jagah road ka covering slab crack ho gayi, neeche hollow hai, koi bhi gir sakta hai #HollowRoad",pothole
"Golaghat ke industrial area mein ek road pe cement trucks itne chale ki road ka base hi damage ho gaya, potholes nahi concrete swamp hai #IndustrialPothole",pothole
"Lakhimpur mein ek road pe repair ki gayi thi kal, aaj subah wahi repair ud gayi, contractor ki quality dekhna chahiye kisi ko #RepairGone24h",pothole
"Kamrup mein airport ke approach road pe pothole ek VIP foreign visitor ko dikhi, district admin ke phones ghante bhar bajte rahe #VIPPotholeSeen",pothole
"Hojai ke bazaar mein ek shopkeeper ne pothole ko apne shop ke saamne se bhara khud, municipal ward member se thak gaya tha #CitizenFixedPothole",pothole
"Bongaigaon ke paas ek NH section pe overloaded coal trucks chalte hain daily, road literally inch by inch ghat rahi hai #CoalTruckDamage",pothole
"Jorhat airport road pe ek foreign tourist ka luggage bag pothole mein pade paani mein gira, kaafi damage hua, unhone embassy ko complain ki #TouristBagPothole",pothole
"Numaligarh mein ek oil pipeline ke aas paas road pe potholes bhar gaye hain baarish ke baad, area isolation ka khatra hai #PipelineRoadPothole",pothole
"Guwahati ke Fancy Bazaar area mein ek drain ke upar temporary road thi woh raat ko dhaanch gayi, gaadi wala rescue karna pada #DrainCaveIn",pothole
"Brahmaputra mein ek baar phir record water level pe aa gaya hai is season mein, Guwahati ke low lying areas mein paani ghusna shuru #BrahmaputraFlood",flood
"Majuli island ka 60 percent area pani mein duba hai, ferry seva ek hi reh gayi hai, supplies ki bahut kami ho rahi hai wahan ab #MajuliFlooded",flood
"Barpeta mein Beki river ka bandh toot gaya aur 50 gaon mein tezi se paani ghus gaya, SDRF ki teams nikali gayi hain rescue ke liye #BekiBreached",flood
Dhubri district mein Bangladesh border ke paas ke gaon mein paani ka star itna bad gaya hai ki int'l relief agencies ne bhi noticed kiya #DhubriFlood,flood
"Jorhat mein tea garden ke andar ke labour quarters mein 4 feet paani hai, workers apne saamaan leke roof pe aa gaye hain sab #TeaGardenFlood",flood
"Dibrugarh mein Disang river overflow ke baad ek school mein paani ghusa, 500 displaced families ne school mein shelter liya hai ab #DisangFlood",flood
"Silchar again submerged hua hai heavy rains ke baad, 2022 jaisi situation ban rahi hai slowly, sab log bahut worried hain #SilcharFlood2",flood
"Kamrup mein NHPC ke ek dam se discharge badha aur neeche ke gaon mein sudden flood aa gayi, log unprepared the completely #DamDischarge",flood
"Kokrajhar mein ek relief camp mein 2000 se zyada log hain, unhe sirf flattened rice aur dal mil rahi hai din mein ek baar #ReliefCampFood",flood
"Tezpur mein Jia Bharali nadi ka paani road pe aa gaya aur NH37 ek jagah breach ho gayi, traffic diverted karna pada completely #JiaBharaliFlood",flood
"Nagaon mein ek anath ashram mein flood paani ghusa, 80 bacche safe nikale gaye, staff ne raat bhar jaag ke protect kiya unhe #OrphanageFlood",flood
"Hojai mein Kapili river ke overflow se 3 tehsil completely underwater hain, mobile connectivity bhi gayi hai wahan se #KapiliFlood",flood
"Biswanath mein ek pul ke upar se paani beh raha tha, ek biker use cross karne ki koshish karta raha, locals ne rokaa thankfully #BridgeFloodAlert",flood
"Lakhimpur mein helicopter se food drop hua aaj, ground teams paani ki wajah se reach nahi kar pa rahi thi villages tak #HelicopterDrop",flood
"Morigaon mein ek dhanwantari hospital ka ground floor flood mein hai, patients upper floor pe shift hue, operation theatre safe hai #HospitalFlood",flood
"Goalpara mein char brahmaputra ke islands doob gaye, wahan ke logon ka sampark cut gaya, boats hi ek zariya hai ab unka #CharFlood",flood
"Chirang district mein 5 districts mein ek saath alert jaari hua flood ke liye, army bhi standby pe hai rescue ke liye ready #MultiDistrictFlood",flood
"Hailakandi mein paddy fasal ka 80 percent barbaad ho gaya flood mein, farmers ki puri koshish paani mein beh gayi is saal #FarmerLosses",flood
"Assam flood season mein phir ek baar 30 districts affected hain, government dashboard pe numbers kaafi kum dikhti hain reality se #FloodData",flood
"Bongaigaon mein ek culvert pe paani itna tha ki fish bhi usse cross kar rahi thi, ek bhi vehicle cross nahi kar saka 6 ghante #CulvertFlood",flood
"Guwahati outer ring road pe ek jagah nalla overflow ki wajah se road pe 2 feet paani tha, SUV bhi band ho gayi us mein #RingRoadFlood",flood
"Karbi Anglong mein tribal village mein paani ka level ghut bhar ka hai raat se, bacche aur budhey log roof pe hain #TribalVillageFlood",flood
"Cachar mein ek coal mine ke paas area mein paani mixed coal waste beh raha hai road pe, environment + flood double disaster #CoalFlood",flood
"Dibrugarh ke Tengakhat area mein Deohal river ka bank erode hua aur 10 ghar paani mein gaye, permanent solution chahiye is area ko #BankErosionFlood",flood
"Jorhat mein pehli baar city ke middle area mein knee deep paani tha, old timers ne kabhi nahi dekha tha yeh, climate gone crazy #CityFloodFirst",flood
"Dhubri mein Bangladesh se aane wali boats pe flood displaced log aa rahe hain cross border, unusual situation ban raha hai #CrossBorderFlood",flood
"Assam mein ek highway pe ek truck ka tyre burst hua aur truck ne divider tod ke opposite lane mein aa gaya, 2 cars damage hua #TyreBurstHighway",accident
"Guwahati mein Khanapara flyover ke neeche ek speeding bike ne pedestrian ko hit kiya, pedestrian hospitalised, biker absconded #KhanaparaBike",accident
"Sivsagar mein ek wedding convoy mein ek car driver drunk tha aur ek parked vehicle se takraya, 3 logon ko minor injuries aayi #DrunkWeddingDriver",accident
"Jorhat mein ek school van ka brake fail hua slope pe, van ne roadside ditch mein controlled stop liya, 8 bacche safe tha God's grace #SchoolVanBrake",accident
"Guwahati mein ek food delivery rider ne red light jump kiya aur ek auto se takraya, rider serious, auto passengers minor injuries #DeliveryRiderAccident",accident
"Tezpur mein fog ke wajah se ek highway pe chain collision hua 4 vehicles ka, visibility bilkul zero thi raat 2 baje #FogChainCollision",accident
"Lakhimpur mein ek government jeep bina siren ke VIP escort kar rahi thi aur ek biker ko dhakka diya, biker gira, jeep ruki nahi #GovJeepAccident",accident
"Dibrugarh mein ek tanker truck ne ek sharp turn pe control khoya aur ek wall mein ghusa, tanker liquid road pe phail gaya #TankerAccident",accident
"Kamrup mein ek bus ke andar ek passenger ne driver se argue kiya aur driver ka dhyan gaya, ek car se light brush hua, no serious injury #BusDistraction",accident
"Barpeta road pe ek cyclist raat ko bina light ke chal raha tha aur ek car ne late dekha, cyclist ko side me dhakka laga, hospitalized #NightCyclistAccident",accident
"Silchar mein ek police escort convoy mein ek vehicle ka brake fail hua, 2 civilian cars hit hue, ek officer injured #PoliceConvoyAccident",accident
"Nagaon mein ek toll booth pe queue mein ek heavy truck ne brake fail ki wajah se 3 gaadiyon ko hit kiya, toll staff bhi kaafi scared tha #TollAccident",accident
"Kokrajhar mein ek sand mine se aata overloaded truck ek bridge pe tilt ho gaya, bridge pe crack aayi, truck waalon ne bhaagna try kiya #SandTruckBridge",accident
"Biswanath mein ek electric pole pe ek bike rider ne night mein takraya, wire neeche aa gayi, electrocution ka darr tha, fortunately safe raha #PoleAccident",accident
"Goalpara mein ek highway pe ek car tyre change kar raha tha aur koi hazard light nahi thi, ek truck ne car ko almost hit kiya #TyreChangeAccident",accident
"Morigaon mein ek market area mein ek school bus reversing ki wajah se ek pedestrian ko dabochi almost, bachche ne just save kiya usse #MarketBusReverse",accident
"Hailakandi mein ek chhot truck driver ne raat ko neend mein gaadi chal gaya aur ek khamba se takraya, gaadhir injury aayi driver ko #NightSleepAccident",accident
"Hojai mein ek petrol pump ke paas ek biker ne tez aakar pump mein ghusne ki koshish ki, pump ka board hit hua, thankfully no fire #PetrolPumpBike",accident
"Majuli mein ek tractor road pe palat gaya, driver ko minor injuries, road ek ghante ke liye block rahi ek taraf #TractorRollover",accident
"Silapathar mein ek old bridge pe ek heavy vehicle allowed nahi tha, ek driver ne anyway cross kiya, bridge mein vibration aayi, locals ne stop kiya #OldBridgeRisk",accident
"Jorhat mein raat ko ek haathi road pe tha aur ek speeding truck ne last moment brakes lagaaye, truck skid hua aur ek car mein ghusa #ElephantTruckAccident",accident
"Tinsukia mein ek high school ke paas ek auto wale ne pedestrian island pe gaadi chadha di ghhabra ke, 2 students light injuries liye #AutoOnIsland",accident
"Guwahati mein ek crane operator se ek material box road pe gira construction se, ek car windshield broken, no person injury #ConstructionDropAccident",accident
Dibrugarh mein Assam-Arunachal border road pe ek army truck aur ek civilian bus ek narrow road pe aapaas mein tak ragaye #ArmyCivilianCollision,accident
"Kamrup mein ek flyover ka pehla exit lane pe ek car stopped ka tyre puncture tha, peeche se aayi car ne hit kiya, driver compartment damaged #FlyoverPunctureAccident",accident
"Guwahati Khanapara area mein morning peak hours pe signal zyada time tak red rehta hai aur phir green ek minute milti hai, queue half km tak jaati hai #SignalTimingIssue",traffic
"Dibrugarh town mein ek hi road se school, hospital aur market ka traffic aata hai, koi alternate route nahi, daily gridlock guarantee hai #DibrugarhGridlock",traffic
"Jorhat mein ek flyover construction chal rahi hai aur ek lane band hai, congestion 5 km tak phail gayi hai usse #FlyoverConstruction",traffic
"Silchar mein Barak valley ke bahar jaane waali sadak pe ek check naaka hai aur wahan se traffic filtered hoti hai, peak hours mein bahut frustrating hai #BarakValleyNaaka",traffic
"Nagaon mein ek national highway pe truck parking allowed nahi hai lekin daily 30-40 trucks parked rehti hain, ek lane permanently blocked hai #TruckParkingIssue",traffic
"Tezpur mein ek wedding venue ke paas road pe shadi season mein roz raat ko jam lagta hai, adjacent roads bhi affected hoti hain #WeddingSeasonJam",traffic
Kokrajhar mein ek railway level crossing pe train 3 baar subah ke 2 ghante mein guzarta hai aur har baar 15-20 min jam hota hai both sides #LevelCrossingJam,traffic
"Hojai mein ek shopping complex ke paas single way road pe U-turn allowed nahi lekin log dete hain, roz ek near miss hota hai wahan #UTurnChaos",traffic
"Barpeta mein ek daily bazaar ke dinon pe ek road ki capacity se 3 guna vehicles aate hain, police ka koi deployment nahi hai wahan #BazaarDayTraffic",traffic
"Morigaon mein ek ped road pe gira raat ko aur subah tak kisi ne nahi hataya, ek side ka traffic completely blocked raha hours #FallenTreeBlock",traffic
"Lakhimpur mein VIP movement ki wajah se main road 30 min ke liye completely sealed kar di gayi, school buses aur patients ka koi consideration nahi #LakhimpurVIPJam",traffic
"Sivasagar mein ek road pe construction debris road pe chhod ke contractor chal gaya, ek lane 3 din se blocked hai #DebrisBlock",traffic
"Kamrup mein ek NH pe toll plaza se pehle 4 km ki queue hai, ETC lanes kaam nahi kar rahe, sab cash lane mein hain #TollPlazaJam",traffic
"Numaligarh mein refinery ke shift change ke waqt ek jagah sab vehicles ek saath nikalti hain, road se baahar jaake park karna padta hai #ShiftChangeJam",traffic
"Guwahati mein Garchuk area pe ek jagah baarish mein paani jam jaata hai aur road pe lake ban jaata hai, ek jagah 500m se zyada jam regular hota hai #GarchukWaterlog",traffic
"Biswanath mein APSC exam ke din ek center ke paas itni gaadiyan aayi ki surrounding 4 roads mein jam lag gayi, poorly managed tha #ExamDayJam",traffic
"Cachar mein ek border state hone ki wajah se cross-border trucks bahut hain, weighbridge pe queue 2 km tak jaati hai routinely #BorderTruckJam",traffic
Tinsukia mein ek oil industry related convoy ne road pe ek pura lane liya aur 1 ghante ke liye ek direction traffic band thi literally #OilConvoyJam,traffic
"Bongaigaon mein ek industrial strike ke din workers ne road block ki, 6 ghante jam rahi, patients bhi affected hue #StrikeRoadBlock",traffic
"Dima Hasao mein ek parvat waali sadak pe ek truck aur ek bus aapaas mein face-to-face ho gaye, koi reverse nahi kar raha, 2 ghante standoff #MountainRoadStandoff",traffic
"Rangapara mein ek railway station ke paas ek road pe train arrivals ke waqt ek saath passengers aur autos ka flood aata hai, daily madness hai #StationExitJam",traffic
"Udalguri mein ek narrow bridge pe ek taraf se ek truck aur doosri taraf se ek bus aaye, koi nahi hatta, locals ne aakar traffic sort kiya #NarrowBridgeStandoff",traffic
"Guwahati Paltan Bazaar pe ek road diversion hai jisko log follow nahi karte, police nahi hai, sab apni marzi se jate hain aur jam se jamate hain #DiversionIgnored",traffic
"Guwahati mein ek rare Ganges river dolphin spotted ki gayi Brahmaputra mein, researchers excited hain, conservation teams monitoring kar rahe hain #RareDolphin",animal
"Kaziranga mein ek baby rhino apni maa se bichad gaya, forest department ne 2 din mein reunite karaya, sab khush hain #BabyRhinoRescued",animal
"Kamrup mein ek road pe ek python spotted hua, locals ne forest officials ko call kiya, officials ne safely jungle mein shift kiya #PythonRescue",animal
"Tezpur mein ek Gangetic gharial spotted ki gayi river bank pe, critically endangered species hai yeh, immediate protection zone bana gaya #GharialSpotted",animal
"Kaziranga buffer zone mein ek herd of wild buffaloes ne ek road block ki raat ko, forest patrol ne traffic ko safely reroute kiya #WildBuffaloBlock",animal
"Jorhat mein ek peacock urban area mein ghoom raha tha, log photos le rahe the, finally forest team ne jungle mein wapas release kiya #UrbanPeacock",animal
"Biswanath mein ek clouded leopard camera trap mein capture hua, researchers bahut excited hain, yeh rare spotting hai Assam mein #CloudedLeopard",animal
"Digboi ke paas ek Hoolock gibbon pair spotted ki gayi road ke nazdik, conservation concern hai kyunki yeh endangered hain #HoolockGibbon",animal
"Manas National Park ke paas ek golden langur troop road cross kar rahi thi, traffic ko rokna pada, tourists excited the #GoldenLangur",animal
"Barpeta ke paas ek barasingha deer ka jhund spotted hua, 15-20 animals the, road ke dono taraf gaye, kaafi rare sight hai yeh #BarasinghaHerd",animal
"Cachar mein ek slow loris ek local ke ghar ke garden mein aaya, seriously endangered species hai yeh, forest officials ne rescue kiya #SlowLorisRescue",animal
"Numaligarh ke paas ek smooth Indian otter ka family group Disang river mein spotted hua, locals ne videos share kiye hain #OtterFamily2",animal
"Majuli mein ek adjutant stork colony ke paas road pe unka nest material road pe girata hai regularly, interesting scene hai #AdjutantStork",animal
"Golaghat mein ek asiatic black bear ek gaon mein ghus aaya, 2 ghante ki operation ke baad forest team ne cage mein pakda #BlackBearRescue",animal
"Lakhimpur mein ek female elephant apne calf ke saath road cross kar rahi thi, traffic 15 min ruk gaya, sab safely cross kar gaye #ElephantCalf",animal
"Dibrugarh ke paas ek fishing cat spotted ki gayi paddy fields mein, IUCN red list mein hai yeh, researcher excited tha sighting se #FishingCat",animal
"Karbi Anglong mein ek bat colony ek old bridge ke neeche rehti hai, thousands of bats daily evening ko nikalti hain, tourist attraction ban gayi #BatColony",animal
"Kaziranga ke paas ek rare leucistic rhino spotted ki gayi, partially white colored, first time recorded in this region #WhiteRhino",animal
"Silchar ke paas ek pied kingfisher ka unusual sighting hua, wrong season mein aaya tha, birders ne record kiya carefully #PiedKingfisher",animal
"Bongaigaon ke paas ek wild boar family road pe aayi, 1 soovar aur 5 chhote bacche the, traffic slow hua naturally, all crossed safely #WildBoarFamily",animal
"Tinsukia ke Dibru-Saikhowa sanctuary mein ek feral horse herd road cross kar rahi thi, unique sight, only place in India mein yeh hoti hain #FeralHorse",animal
"Hojai mein ek Indian pangolin ek road ke paas spotted hua, critically endangered species, forest team ne safely relocated kiya #PangolinSpotted",animal
"Dima Hasao mein ek serow (mountain goat) rocky slope se road pe aaya briefly, rare hill animal hai yeh, locals ne photos share kiye #SerowSighting",animal
"Guwahati mein ek retaining wall of a flyover approach crack hai, 50 metre ka section monitoring mein hai, engineers ne flags lagaaye #RetainingWallCrack",road_damage
"Silchar mein ek road underpass mein ek side ka beam crack ho gayi, heavy vehicle movement restrict kar diya gaya temporarily #UnderpasBeamCrack",road_damage
"Jorhat mein ek road ka camber sahi nahi tha, paani ek taraf hi jam jaata tha, road foundation ek saal mein hi damage ho gayi #BadCamber",road_damage
"Nagaon mein ek new road pe bitumen top layer 4 mahine mein hi peel off ho gayi, aggregate exposed hai ab, contractor missing #BitumenPeeled",road_damage
"Dibrugarh mein ek bridge approach pe settlement ho rahi hai, 6 inch neeche ja chuki hai ek side, vehicles jhatka khate hain wahan #BridgeSettlement",road_damage
"Kamrup mein ek road ke drainage holes block hain aur road pe paani ruk ke foundation damage kar raha hai, slow process hai lekin serious #DrainageBlockDamage",road_damage
